Main Category,Sub Category 1,Sub Category 2,name,type,MSB,LSB,PC#
OTHERS,GM&XG,Bass,JazzRhythm,Regular,0,40,33
OTHERS,GM&XG,Bass,VXUprghtBass,Regular,0,45,33
OTHERS,GM&XG,Bass,FingerBass,Regular,0,0,34
OTHERS,GM&XG,Bass,FingerBassDark,Regular,0,18,34
OTHERS,GM&XG,Bass,FlangeBass,Regular,0,27,34
OTHERS,GM&XG,Bass,Bass&DistortionEG,Regular,0,40,34
OTHERS,GM&XG,Bass,FingerSlapBass,Regular,0,43,34
OTHERS,GM&XG,Bass,FingerBass2,Regular,0,45,34
OTHERS,GM&XG,Bass,ModulatedBass,Regular,0,65,34
OTHERS,GM&XG,Bass,PickBass,Regular,0,0,35
OTHERS,GM&XG,Bass,MutePickBass,Regular,0,28,35
OTHERS,GM&XG,Bass,FretlessBass,Regular,0,0,36
OTHERS,GM&XG,Bass,FretlessBass2,Regular,0,32,36
OTHERS,GM&XG,Bass,FretlessBass3,Regular,0,33,36
OTHERS,GM&XG,Bass,FretlessBass4,Regular,0,34,36
OTHERS,GM&XG,Bass,SynthFretless,Regular,0,96,36
OTHERS,GM&XG,Bass,SmthFretless,Regular,0,97,36
OTHERS,GM&XG,Bass,SlapBass1,Regular,0,0,37
OTHERS,GM&XG,Bass,ResonantSlap,Regular,0,27,37
OTHERS,GM&XG,Bass,PunchThumb,Regular,0,32,37
OTHERS,GM&XG,Bass,SlapBass2,Regular,0,0,38
OTHERS,GM&XG,Bass,VelocitySwitchSlap,Regular,0,43,38
OTHERS,GM&XG,Bass,SynthBass1,Regular,0,0,39
OTHERS,GM&XG,Bass,SynthBass1 Dark,Regular,0,18,39
OTHERS,GM&XG,Bass,FastResonantBass,Regular,0,20,39
OTHERS,GM&XG,Bass,AcidBass,Regular,0,24,39
OTHERS,GM&XG,Bass,ClaviBass,Regular,0,35,39
OTHERS,GM&XG,Bass,TechnoBass,Regular,0,40,39
OTHERS,GM&XG,Bass,Orbiter,Regular,0,64,39
OTHERS,GM&XG,Bass,SquareBass,Regular,0,65,39
OTHERS,GM&XG,Bass,RubberBass,Regular,0,66,39
OTHERS,GM&XG,Bass,Hammer,Regular,0,96,39
OTHERS,GM&XG,Bass,SynthBass2,Regular,0,0,40
OTHERS,GM&XG,Bass,MellowSynthBass,Regular,0,6,40
OTHERS,GM&XG,Bass,SequenceBass,Regular,0,12,40
OTHERS,GM&XG,Bass,ClickSynthBass,Regular,0,18,40
OTHERS,GM&XG,Bass,SynthBass2 Dark,Regular,0,19,40
OTHERS,GM&XG,Bass,SmoothSynthBass,Regular,0,32,40
OTHERS,GM&XG,Bass,ModulrSynthBass,Regular,0,40,40
OTHERS,GM&XG,Bass,DXBass,Regular,0,41,40
OTHERS,GM&XG,Bass,XWireBass,Regular,0,64,40
OTHERS,GM&XG,Strings,Violin,Regular,0,0,41
OTHERS,GM&XG,Strings,SlowAttackViolin,Regular,0,8,41
OTHERS,GM&XG,Strings,Viola,Regular,0,0,42
OTHERS,GM&XG,Strings,Cello,Regular,0,0,43
OTHERS,GM&XG,Strings,Contrabass,Regular,0,0,44
OTHERS,GM&XG,Strings,TremoloStrings,Regular,0,0,45
OTHERS,GM&XG,Strings,SlwAtkTremStrings,Regular,0,8,45
OTHERS,GM&XG,Strings,SuspenseStrings,Regular,0,40,45
OTHERS,GM&XG,Strings,PizzicatoStrings,Regular,0,0,46
OTHERS,GM&XG,Strings,OrchestralHarp,Regular,0,0,47
OTHERS,GM&XG,Strings,YangQin,Regular,0,40,47
OTHERS,GM&XG,Strings,Timpani,Regular,0,0,48
OTHERS,GM&XG,Ensemble,Strings1,Regular,0,0,49
OTHERS,GM&XG,Ensemble,StereoStrings,Regular,0,3,49
OTHERS,GM&XG,Ensemble,SlwAttackStrings,Regular,0,8,49
OTHERS,GM&XG,Ensemble,ArcoStrings,Regular,0,24,49
OTHERS,GM&XG,Ensemble,60sStrings,Regular,0,35,49
OTHERS,GM&XG,Ensemble,Orchestra,Regular,0,40,49
OTHERS,GM&XG,Ensemble,Orchestra2,Regular,0,41,49
OTHERS,GM&XG,Ensemble,TremoloOrchstra,Regular,0,42,49
OTHERS,GM&XG,Ensemble,VelocityStrings,Regular,0,45,49
OTHERS,GM&XG,Ensemble,Strings2,Regular,0,0,50
OTHERS,GM&XG,Ensemble,StereoSlowStrings,Regular,0,3,50
OTHERS,GM&XG,Ensemble,LegatoStrings,Regular,0,8,50
OTHERS,GM&XG,Ensemble,WarmStrings,Regular,0,40,50
OTHERS,GM&XG,Ensemble,Kingdom,Regular,0,41,50
OTHERS,GM&XG,Ensemble,70sStrings,Regular,0,64,50
OTHERS,GM&XG,Ensemble,Strings3,Regular,0,65,50
OTHERS,GM&XG,Ensemble,SynthStrings1,Regular,0,0,51
OTHERS,GM&XG,Ensemble,ResonantStrings,Regular,0,27,51
OTHERS,GM&XG,Ensemble,SynthStrings4,Regular,0,64,51
OTHERS,GM&XG,Ensemble,SynthStrings5,Regular,0,65,51
OTHERS,GM&XG,Ensemble,SynthStrings2,Regular,0,0,52
OTHERS,GM&XG,Ensemble,ChoirAahs,Regular,0,0,53
OTHERS,GM&XG,Ensemble,StereoChoir,Regular,0,3,53
OTHERS,GM&XG,Ensemble,ChoirAahs2,Regular,0,16,53
OTHERS,GM&XG,Ensemble,MellowChoir,Regular,0,32,53
OTHERS,GM&XG,Ensemble,ChoirStrings,Regular,0,40,53
OTHERS,GM&XG,Ensemble,VoiceOohs,Regular,0,0,54
OTHERS,GM&XG,Ensemble,SynthVoice,Regular,0,0,55
OTHERS,GM&XG,Ensemble,SynthVoice2,Regular,0,40,55
OTHERS,GM&XG,Ensemble,Choral,Regular,0,41,55
OTHERS,GM&XG,Ensemble,AnalogVoice,Regular,0,64,55
OTHERS,GM&XG,Ensemble,OrchestraHit,Regular,0,0,56
OTHERS,GM&XG,Ensemble,OrchestraHit2,Regular,0,35,56
OTHERS,GM&XG,Ensemble,Impact,Regular,0,64,56
OTHERS,GM&XG,Brass,Trumpet,Regular,0,0,57
OTHERS,GM&XG,Brass,Trumpet2,Regular,0,16,57
OTHERS,GM&XG,Brass,BrightTrumpet,Regular,0,17,57
OTHERS,GM&XG,Brass,WarmTrumpet,Regular,0,32,57
OTHERS,GM&XG,Brass,Trombone,Regular,0,0,58
OTHERS,GM&XG,Brass,Trombone2,Regular,0,18,58
OTHERS,GM&XG,Brass,Tuba,Regular,0,0,59
OTHERS,GM&XG,Brass,Tuba2,Regular,0,16,59
OTHERS,GM&XG,Brass,MutedTrumpet,Regular,0,0,60
OTHERS,GM&XG,Brass,FrenchHorn,Regular,0,0,61
OTHERS,GM&XG,Brass,FrenchHornSolo,Regular,0,6,61
OTHERS,GM&XG,Brass,FrenchHorn2,Regular,0,32,61
OTHERS,GM&XG,Brass,HornOrchestra,Regular,0,37,61
OTHERS,GM&XG,Brass,BrassSection,Regular,0,0,62
OTHERS,GM&XG,Brass,Tp&TbSection,Regular,0,35,62
OTHERS,GM&XG,Brass,BrassSection2,Regular,0,40,62
OTHERS,GM&XG,Brass,HighBrass,Regular,0,41,62
OTHERS,GM&XG,Brass,MellowBrass,Regular,0,42,62
OTHERS,GM&XG,Brass,SynthBrass1,Regular,0,0,63
OTHERS,GM&XG,Brass,QuackBrass,Regular,0,12,63
OTHERS,GM&XG,Brass,ResoSynthBrass,Regular,0,20,63
OTHERS,GM&XG,Brass,PolyBrass,Regular,0,24,63
OTHERS,GM&XG,Brass,SynthBrass3,Regular,0,27,63
OTHERS,GM&XG,Brass,JumpBrass,Regular,0,32,63
OTHERS,GM&XG,Brass,AnalogVeloBrass1,Regular,0,45,63
OTHERS,GM&XG,Brass,AnalogBrass1,Regular,0,64,63
OTHERS,GM&XG,Brass,SynthBrass2,Regular,0,0,64
OTHERS,GM&XG,Brass,SoftBrass,Regular,0,18,64
OTHERS,GM&XG,Brass,SynthBrass4,Regular,0,40,64
OTHERS,GM&XG,Brass,ChoirBrass,Regular,0,41,64
OTHERS,GM&XG,Brass,AnalogVeloBrass2,Regular,0,45,64
OTHERS,GM&XG,Brass,AnalogBrass2,Regular,0,64,64
OTHERS,GM&XG,Reed,SopranoSax,Regular,0,0,65
OTHERS,GM&XG,Reed,AltoSax,Regular,0,0,66
OTHERS,GM&XG,Reed,SaxSection,Regular,0,40,66
OTHERS,GM&XG,Reed,HyperAltoSax,Regular,0,43,66
OTHERS,GM&XG,Reed,TenorSax,Regular,0,0,67
OTHERS,GM&XG,Reed,BreathyTenor,Regular,0,40,67
OTHERS,GM&XG,Reed,SoftTenorSax,Regular,0,41,67
OTHERS,GM&XG,Reed,TenorSax2,Regular,0,64,67
OTHERS,GM&XG,Reed,BaritoneSax,Regular,0,0,68
OTHERS,GM&XG,Reed,Oboe,Regular,0,0,69
OTHERS,GM&XG,Reed,EnglishHorn,Regular,0,0,70
OTHERS,GM&XG,Reed,Bassoon,Regular,0,0,71
OTHERS,GM&XG,Reed,Clarinet,Regular,0,0,72
OTHERS,GM&XG,Pipe,Piccolo,Regular,0,0,73
OTHERS,GM&XG,Pipe,Flute,Regular,0,0,74
OTHERS,GM&XG,Pipe,Recorder,Regular,0,0,75
OTHERS,GM&XG,Pipe,PanFlute,Regular,0,0,76
OTHERS,GM&XG,Pipe,BlownBottle,Regular,0,0,77
OTHERS,GM&XG,Pipe,Shakuhachi,Regular,0,0,78
OTHERS,GM&XG,Pipe,Whistle,Regular,0,0,79
OTHERS,GM&XG,Pipe,Ocarina,Regular,0,0,80
OTHERS,GM&XG,Synth.Lead,SquareLead,Regular,0,0,81
OTHERS,GM&XG,Synth.Lead,SquareLead2,Regular,0,6,81
OTHERS,GM&XG,Synth.Lead,LMSquare,Regular,0,8,81
OTHERS,GM&XG,Synth.Lead,Hollow,Regular,0,18,81
OTHERS,GM&XG,Synth.Lead,Shroud,Regular,0,19,81
OTHERS,GM&XG,Synth.Lead,Mellow,Regular,0,64,81
OTHERS,GM&XG,Synth.Lead,SoloSine,Regular,0,65,81
OTHERS,GM&XG,Synth.Lead,SineLead,Regular,0,66,81
OTHERS,GM&XG,Synth.Lead,SawtoothLead,Regular,0,0,82
OTHERS,GM&XG,Synth.Lead,SawtoothLead2,Regular,0,6,82
OTHERS,GM&XG,Synth.Lead,ThickSaw,Regular,0,8,82
OTHERS,GM&XG,Synth.Lead,DynamicSaw,Regular,0,18,82
OTHERS,GM&XG,Synth.Lead,DigitalSaw,Regular,0,19,82
OTHERS,GM&XG,Synth.Lead,BigLead,Regular,0,20,82
OTHERS,GM&XG,Synth.Lead,HeavySynth,Regular,0,24,82
OTHERS,GM&XG,Synth.Lead,WaspySynth,Regular,0,25,82
OTHERS,GM&XG,Synth.Lead,PulseSaw,Regular,0,40,82
OTHERS,GM&XG,Synth.Lead,Dr.Lead,Regular,0,41,82
OTHERS,GM&XG,Synth.Lead,VelocityLead,Regular,0,45,82
OTHERS,GM&XG,Synth.Lead,SequencedAnalog,Regular,0,96,82
OTHERS,GM&XG,Synth.Lead,CalliopeLead,Regular,0,0,83
OTHERS,GM&XG,Synth.Lead,PureLead,Regular,0,65,83
OTHERS,GM&XG,Synth.Lead,ChiffLead,Regular,0,0,84
OTHERS,GM&XG,Synth.Lead,Rubby,Regular,0,64,84
OTHERS,GM&XG,Synth.Lead,CharangLead,Regular,0,0,85
OTHERS,GM&XG,Synth.Lead,DistortedLead,Regular,0,64,85
OTHERS,GM&XG,Synth.Lead,WireLead,Regular,0,65,85
OTHERS,GM&XG,Synth.Lead,VoiceLead,Regular,0,0,86
OTHERS,GM&XG,Synth.Lead,SynthAahs,Regular,0,24,86
OTHERS,GM&XG,Synth.Lead,VoxLead,Regular,0,64,86
OTHERS,GM&XG,Synth.Lead,FifthsLead,Regular,0,0,87
OTHERS,GM&XG,Synth.Lead,BigFive,Regular,0,35,87
OTHERS,GM&XG,Synth.Lead,Bass&Lead,Regular,0,0,88
OTHERS,GM&XG,Synth.Lead,Big&Low,Regular,0,16,88
OTHERS,GM&XG,Synth.Lead,Fat&Perky,Regular,0,64,88
OTHERS,GM&XG,Synth.Lead,SoftWhirl,Regular,0,65,88
OTHERS,GM&XG,Synth.Pad,NewAgePad,Regular,0,0,89
OTHERS,GM&XG,Synth.Pad,Fantasy,Regular,0,64,89
OTHERS,GM&XG,Synth.Pad,WarmPad,Regular,0,0,90
OTHERS,GM&XG,Synth.Pad,ThickPad,Regular,0,16,90
OTHERS,GM&XG,Synth.Pad,SoftPad,Regular,0,17,90
OTHERS,GM&XG,Synth.Pad,SinePad,Regular,0,18,90
OTHERS,GM&XG,Synth.Pad,HornPad,Regular,0,64,90
OTHERS,GM&XG,Synth.Pad,RotaryStrings,Regular,0,65,90
OTHERS,GM&XG,Synth.Pad,PolySynthPad,Regular,0,0,91
OTHERS,GM&XG,Synth.Pad,PolyPad80,Regular,0,64,91
OTHERS,GM&XG,Synth.Pad,ClickPad,Regular,0,65,91
OTHERS,GM&XG,Synth.Pad,AnalogPad,Regular,0,66,91
OTHERS,GM&XG,Synth.Pad,SquarePad,Regular,0,67,91
OTHERS,GM&XG,Synth.Pad,ChoirPad,Regular,0,0,92
OTHERS,GM&XG,Synth.Pad,Heaven,Regular,0,64,92
OTHERS,GM&XG,Synth.Pad,Itopia,Regular,0,66,92
OTHERS,GM&XG,Synth.Pad,CCPad,Regular,0,67,92
OTHERS,GM&XG,Synth.Pad,BowedPad,Regular,0,0,93
OTHERS,GM&XG,Synth.Pad,Glacier,Regular,0,64,93
OTHERS,GM&XG,Synth.Pad,GlassPad,Regular,0,65,93
OTHERS,GM&XG,Synth.Pad,MetallicPad,Regular,0,0,94
OTHERS,GM&XG,Synth.Pad,TinePad,Regular,0,64,94
OTHERS,GM&XG,Synth.Pad,PanPad,Regular,0,65,94
OTHERS,GM&XG,Synth.Pad,HaloPad,Regular,0,0,95
OTHERS,GM&XG,Synth.Pad,SweepPad,Regular,0,0,96
OTHERS,GM&XG,Synth.Pad,Shwimmer,Regular,0,20,96
OTHERS,GM&XG,Synth.Pad,Converge,Regular,0,27,96
OTHERS,GM&XG,Synth.Pad,PolarPad,Regular,0,64,96
OTHERS,GM&XG,Synth.Pad,Celestial,Regular,0,66,96
OTHERS,GM&XG,Synth.Effect,Rain,Regular,0,0,97
OTHERS,GM&XG,Synth.Effect,ClaviPad,Regular,0,45,97
OTHERS,GM&XG,Synth.Effect,HarmoRain,Regular,0,64,97
OTHERS,GM&XG,Synth.Effect,AfricanWind,Regular,0,65,97
OTHERS,GM&XG,Synth.Effect,Carib,Regular,0,66,97
OTHERS,GM&XG,Synth.Effect,SoundTrack,Regular,0,0,98
OTHERS,GM&XG,Synth.Effect,Prologue,Regular,0,27,98
OTHERS,GM&XG,Synth.Effect,Ancestral,Regular,0,64,98
OTHERS,GM&XG,Synth.Effect,Crystal,Regular,0,0,99
OTHERS,GM&XG,Synth.Effect,SynthDrumComp,Regular,0,12,99
OTHERS,GM&XG,Synth.Effect,Popcorn,Regular,0,14,99
OTHERS,GM&XG,Synth.Effect,TinyBells,Regular,0,18,99
OTHERS,GM&XG,Synth.Effect,RoundGlocken,Regular,0,35,99
OTHERS,GM&XG,Synth.Effect,GlockenChime,Regular,0,40,99
OTHERS,GM&XG,Synth.Effect,ClearBells,Regular,0,41,99
OTHERS,GM&XG,Synth.Effect,ChorusBells,Regular,0,42,99
OTHERS,GM&XG,Synth.Effect,SynthMallet,Regular,0,64,99
OTHERS,GM&XG,Synth.Effect,SoftCrystal,Regular,0,65,99
OTHERS,GM&XG,Synth.Effect,LoudGlocken,Regular,0,66,99
OTHERS,GM&XG,Synth.Effect,ChristmasBells,Regular,0,67,99
OTHERS,GM&XG,Synth.Effect,VibraphoneBells,Regular,0,68,99
OTHERS,GM&XG,Synth.Effect,DigitalBells,Regular,0,69,99
OTHERS,GM&XG,Synth.Effect,AirBells,Regular,0,70,99
OTHERS,GM&XG,Synth.Effect,BellHarp,Regular,0,71,99
OTHERS,GM&XG,Synth.Effect,Gamelimba,Regular,0,72,99
OTHERS,GM&XG,Synth.Effect,Atmosphere,Regular,0,0,100
OTHERS,GM&XG,Synth.Effect,WarmAtmosphere,Regular,0,18,100
OTHERS,GM&XG,Synth.Effect,HollwRelease,Regular,0,19,100
OTHERS,GM&XG,Synth.Effect,NylonElectricPiano,Regular,0,40,100
OTHERS,GM&XG,Synth.Effect,NylonHarp,Regular,0,64,100
OTHERS,GM&XG,Synth.Effect,HarpVox,Regular,0,65,100
OTHERS,GM&XG,Synth.Effect,AtmospherePad,Regular,0,66,100
OTHERS,GM&XG,Synth.Effect,Planet,Regular,0,67,100
OTHERS,GM&XG,Synth.Effect,Brightness,Regular,0,0,101
OTHERS,GM&XG,Synth.Effect,FantasyBells,Regular,0,64,101
OTHERS,GM&XG,Synth.Effect,Smokey,Regular,0,96,101
OTHERS,GM&XG,Synth.Effect,Goblins,Regular,0,0,102
OTHERS,GM&XG,Synth.Effect,GoblinsSynth,Regular,0,64,102
OTHERS,GM&XG,Synth.Effect,Creeper,Regular,0,65,102
OTHERS,GM&XG,Synth.Effect,RingPad,Regular,0,66,102
OTHERS,GM&XG,Synth.Effect,Ritual,Regular,0,67,102
OTHERS,GM&XG,Synth.Effect,ToHeaven,Regular,0,68,102
OTHERS,GM&XG,Synth.Effect,Night,Regular,0,70,102
OTHERS,GM&XG,Synth.Effect,Glisten,Regular,0,71,102
OTHERS,GM&XG,Synth.Effect,BellChoir,Regular,0,96,102
OTHERS,GM&XG,Synth.Effect,Echoes,Regular,0,0,103
OTHERS,GM&XG,Synth.Effect,Echoes2,Regular,0,8,103
OTHERS,GM&XG,Synth.Effect,EchoPan,Regular,0,14,103
OTHERS,GM&XG,Synth.Effect,EchoBells,Regular,0,64,103
OTHERS,GM&XG,Synth.Effect,BigPan,Regular,0,65,103
OTHERS,GM&XG,Synth.Effect,SynthPiano,Regular,0,66,103
OTHERS,GM&XG,Synth.Effect,Creation,Regular,0,67,103
OTHERS,GM&XG,Synth.Effect,Stardust,Regular,0,68,103
OTHERS,GM&XG,Synth.Effect,Resonant&Panning,Regular,0,69,103
OTHERS,GM&XG,Synth.Effect,ScienceFiction,Regular,0,0,104
OTHERS,GM&XG,Synth.Effect,Starz,Regular,0,64,104
OTHERS,GM&XG,Ethnic,Sitar,Regular,0,0,105
OTHERS,GM&XG,Ethnic,DetunedSitar,Regular,0,32,105
OTHERS,GM&XG,Ethnic,Sitar2,Regular,0,35,105
OTHERS,GM&XG,Ethnic,Tambra,Regular,0,96,105
OTHERS,GM&XG,Ethnic,Tamboura,Regular,0,97,105
OTHERS,GM&XG,Ethnic,Banjo,Regular,0,0,106
OTHERS,GM&XG,Ethnic,MutedBanjo,Regular,0,28,106
OTHERS,GM&XG,Ethnic,Rabab,Regular,0,96,106
OTHERS,GM&XG,Ethnic,Gopichant,Regular,0,97,106
OTHERS,GM&XG,Ethnic,Oud,Regular,0,98,106
OTHERS,GM&XG,Ethnic,Shamisen,Regular,0,0,107
OTHERS,GM&XG,Ethnic,Koto,Regular,0,0,108
OTHERS,GM&XG,Ethnic,Taisho-kin,Regular,0,96,108
OTHERS,GM&XG,Ethnic,Kanoon,Regular,0,97,108
OTHERS,GM&XG,Ethnic,Kalimba,Regular,0,0,109
OTHERS,GM&XG,Ethnic,Bagpipe,Regular,0,0,110
OTHERS,GM&XG,Ethnic,Fiddle,Regular,0,0,111
OTHERS,GM&XG,Ethnic,Shanai,Regular,0,0,112
OTHERS,GM&XG,Ethnic,Shanai2,Regular,0,64,112
OTHERS,GM&XG,Ethnic,Pungi,Regular,0,96,112
OTHERS,GM&XG,Ethnic,Hichiriki,Regular,0,97,112
OTHERS,GM&XG,Percussive,TinkleBell,Regular,0,0,113
OTHERS,GM&XG,Percussive,Bonang,Regular,0,96,113
OTHERS,GM&XG,Percussive,Altair,Regular,0,97,113
OTHERS,GM&XG,Percussive,GamelanGongs,Regular,0,98,113
OTHERS,GM&XG,Percussive,StereoGamlan,Regular,0,99,113
OTHERS,GM&XG,Percussive,RamaCymbal,Regular,0,100,113
OTHERS,GM&XG,Percussive,AsianBells,Regular,0,101,113
OTHERS,GM&XG,Percussive,Agogo,Regular,0,0,114
OTHERS,GM&XG,Percussive,SteelDrums,Regular,0,0,115
OTHERS,GM&XG,Percussive,GlassPercussion,Regular,0,97,115
OTHERS,GM&XG,Percussive,ThaiBells,Regular,0,98,115
OTHERS,GM&XG,Percussive,Woodblock,Regular,0,0,116
OTHERS,GM&XG,Percussive,Castanets,Regular,0,96,116
OTHERS,GM&XG,Percussive,TaikoDrum,Regular,0,0,117
OTHERS,GM&XG,Percussive,GranCassa,Regular,0,96,117
OTHERS,GM&XG,Percussive,MelodicTom,Regular,0,0,118
OTHERS,GM&XG,Percussive,MelodicTom2,Regular,0,64,118
OTHERS,GM&XG,Percussive,RealTom,Regular,0,65,118
OTHERS,GM&XG,Percussive,RockTom,Regular,0,66,118
OTHERS,GM&XG,Percussive,SynthDrum,Regular,0,0,119
OTHERS,GM&XG,Percussive,AnalogTom,Regular,0,64,119
OTHERS,GM&XG,Percussive,ElectroPercussion,Regular,0,65,119
OTHERS,GM&XG,Percussive,ReverseCymbal,Regular,0,0,120
OTHERS,GM&XG,Sound Effect,GuitarFretNoise,Regular,0,0,121
OTHERS,GM&XG,Sound Effect,BreathNoise,Regular,0,0,122
OTHERS,GM&XG,Sound Effect,Seashore,Regular,0,0,123
OTHERS,GM&XG,Sound Effect,BirdTweet,Regular,0,0,124
OTHERS,GM&XG,Sound Effect,TelephoneRing,Regular,0,0,125
OTHERS,GM&XG,Sound Effect,Helicopter,Regular,0,0,126
OTHERS,GM&XG,Sound Effect,Applause,Regular,0,0,127
OTHERS,GM&XG,Sound Effect,Gunshot,Regular,0,0,128
OTHERS,GM&XG,Sound Effect,CuttingNoise,Regular,64,0,1
OTHERS,GM&XG,Sound Effect,CuttingNoise2,Regular,64,0,2
OTHERS,GM&XG,Sound Effect,StringSlap,Regular,64,0,4
OTHERS,GM&XG,Sound Effect,FluteKeyClick,Regular,64,0,17
OTHERS,GM&XG,Sound Effect,Shower,Regular,64,0,33
OTHERS,GM&XG,Sound Effect,Thunder,Regular,64,0,34
OTHERS,GM&XG,Sound Effect,Wind,Regular,64,0,35
OTHERS,GM&XG,Sound Effect,Stream,Regular,64,0,36
OTHERS,GM&XG,Sound Effect,Bubble,Regular,64,0,37
OTHERS,GM&XG,Sound Effect,Feed,Regular,64,0,38
OTHERS,GM&XG,Sound Effect,Dog,Regular,64,0,49
OTHERS,GM&XG,Sound Effect,Horse,Regular,64,0,50
OTHERS,GM&XG,Sound Effect,BirdTweet2,Regular,64,0,51
OTHERS,GM&XG,Sound Effect,Ghost,Regular,64,0,55
OTHERS,GM&XG,Sound Effect,Maou,Regular,64,0,56
OTHERS,GM&XG,Sound Effect,PhoneCall,Regular,64,0,65
OTHERS,GM&XG,Sound Effect,DoorSqueak,Regular,64,0,66
OTHERS,GM&XG,Sound Effect,DoorSlam,Regular,64,0,67
OTHERS,GM&XG,Sound Effect,ScratchCut,Regular,64,0,68
OTHERS,GM&XG,Sound Effect,ScratchSplit,Regular,64,0,69
OTHERS,GM&XG,Sound Effect,WindChime,Regular,64,0,70
OTHERS,GM&XG,Sound Effect,TelephoneRing2,Regular,64,0,71
OTHERS,GM&XG,Sound Effect,CarEngineIgn,Regular,64,0,81
OTHERS,GM&XG,Sound Effect,CarTiresSqel,Regular,64,0,82
OTHERS,GM&XG,Sound Effect,CarPassing,Regular,64,0,83
OTHERS,GM&XG,Sound Effect,CarCrash,Regular,64,0,84
OTHERS,GM&XG,Sound Effect,Siren,Regular,64,0,85
OTHERS,GM&XG,Sound Effect,Train,Regular,64,0,86
OTHERS,GM&XG,Sound Effect,JetPlane,Regular,64,0,87
OTHERS,GM&XG,Sound Effect,Starship,Regular,64,0,88
OTHERS,GM&XG,Sound Effect,Burst,Regular,64,0,89
OTHERS,GM&XG,Sound Effect,RollerCoaster,Regular,64,0,90
OTHERS,GM&XG,Sound Effect,Submarine,Regular,64,0,91
OTHERS,GM&XG,Sound Effect,Laugh,Regular,64,0,97
OTHERS,GM&XG,Sound Effect,Scream,Regular,64,0,98
OTHERS,GM&XG,Sound Effect,Punch,Regular,64,0,99
OTHERS,GM&XG,Sound Effect,Heartbeat,Regular,64,0,100
OTHERS,GM&XG,Sound Effect,FootSteps,Regular,64,0,101
OTHERS,GM&XG,Sound Effect,MachineGun,Regular,64,0,113
OTHERS,GM&XG,Sound Effect,LaserGun,Regular,64,0,114
OTHERS,GM&XG,Sound Effect,Explosion,Regular,64,0,115
OTHERS,GM&XG,Sound Effect,Firework,Regular,64,0,116
OTHERS,GM2,Piano,GrandPiano,Regular,121,0,1
OTHERS,GM2,Piano,GrandPiano Wide,Regular,121,1,1
OTHERS,GM2,Piano,GrandPiano Dark,Regular,121,2,1
OTHERS,GM2,Piano,BrightPiano,Regular,121,0,2
OTHERS,GM2,Piano,BrightPiano Wide,Regular,121,1,2
OTHERS,GM2,Piano,El.GrandPiano,Regular,121,0,3
OTHERS,GM2,Piano,El.GrandPiano Wide,Regular,121,1,3
OTHERS,GM2,Piano,Honkytonk,Regular,121,0,4
OTHERS,GM2,Piano,Honkytonk Wide,Regular,121,1,4
OTHERS,GM2,Piano,ElectricPiano1,Regular,121,0,5
OTHERS,GM2,Piano,DetunedEP1,Regular,121,1,5
OTHERS,GM2,Piano,EP1 VelocityMix,Regular,121,2,5
OTHERS,GM2,Piano,60sElectricPiano,Regular,121,3,5
OTHERS,GM2,Piano,ElectricPiano2,Regular,121,0,6
OTHERS,GM2,Piano,DetunedEP2,Regular,121,1,6
OTHERS,GM2,Piano,EP2 VelocityMix,Regular,121,2,6
OTHERS,GM2,Piano,EPLegend,Regular,121,3,6
OTHERS,GM2,Piano,EPPhase,Regular,121,4,6
OTHERS,GM2,Piano,Harpsichord,Regular,121,0,7
OTHERS,GM2,Piano,Harpsi OctaveMix,Regular,121,1,7
OTHERS,GM2,Piano,Harpsichord Wide,Regular,121,2,7
OTHERS,GM2,Piano,Harpsi KeyOff,Regular,121,3,7
OTHERS,GM2,Piano,Clavi,Regular,121,0,8
OTHERS,GM2,Piano,PulseClavi,Regular,121,1,8
OTHERS,GM2,Chromatic Perc,Celesta,Regular,121,0,9
OTHERS,GM2,Chromatic Perc,Glockenspiel,Regular,121,0,10
OTHERS,GM2,Chromatic Perc,MusicBox,Regular,121,0,11
OTHERS,GM2,Chromatic Perc,Vibraphone,Regular,121,0,12
OTHERS,GM2,Chromatic Perc,Vibraphone Wide,Regular,121,1,12
OTHERS,GM2,Chromatic Perc,Marimba,Regular,121,0,13
OTHERS,GM2,Chromatic Perc,Marimba Wide,Regular,121,1,13
OTHERS,GM2,Chromatic Perc,Xylophone,Regular,121,0,14
OTHERS,GM2,Chromatic Perc,TubularBells,Regular,121,0,15
OTHERS,GM2,Chromatic Perc,ChurchBells,Regular,121,1,15
OTHERS,GM2,Chromatic Perc,Carillon,Regular,121,2,15
OTHERS,GM2,Chromatic Perc,Dulcimer,Regular,121,0,16
OTHERS,GM2,Organ,DrawbarOrgan,Regular,121,0,17
OTHERS,GM2,Organ,DetunedDrawOrgan,Regular,121,1,17
OTHERS,GM2,Organ,Italian60sOrgan,Regular,121,2,17
OTHERS,GM2,Organ,DrawbarOrgan2,Regular,121,3,17
OTHERS,GM2,Organ,PercussiveOrgan1,Regular,121,0,18
OTHERS,GM2,Organ,DetunedPercOrgan,Regular,121,1,18
OTHERS,GM2,Organ,PercussiveOrgan2,Regular,121,2,18
OTHERS,GM2,Organ,RockOrgan,Regular,121,0,19
OTHERS,GM2,Organ,ChurchOrgan,Regular,121,0,20
OTHERS,GM2,Organ,ChurchOrgan Octave,Regular,121,1,20
